District,VDC_Municipality,Ward,Age,Gender,Ethnicity,Ethnicity_Other,Occupation,Occupation_Other,Do_you_have_any_health_problem,A0JS,A1JS,A2JS,A3JS,B0JS,B1NOV,B2NOV,C0JS,C1JS,C2JS,D0JS,D1NOV,D2NOV,E0JS,E1JS,E2JS,F0NOV,F1NOV,G0NOV,H0NOV,H1NOV
Sindhupalchowk,Thulosirbari,2,25-39,female,Chhetri,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,clean_water,1_not_at_all,government_does_not_listern_to_my_concerns,Do_not_trust_government,4_somewhat_yes,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,5_not_at_all,
Sindhupalchowk,Thulosirbari,7,40-54,female,Chhetri,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,seeds_and_fertilizers,1_not_at_all,government_does_not_listern_to_my_concerns,Do_not_trust_government,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,4_somewhat_yes,community_members
Sindhupalchowk,Sangachok,1,25-39,female,Dalit,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),healthcare,livelihoods,1_not_at_all,can't_get_to_distribution_sites,reconstruction_process_taking_too_long,4_somewhat_yes,,,2_not_very_much,do_not_trust_NGOs,ngo_plans_unclear,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_keep_snow_out,4_somewhat_yes,5_not_at_all,
Sindhupalchowk,Sangachok,1,25-39,female,Chhetri,,government_ser,,no_difficulty,4_somewhat_yes,,,,4_somewhat_yes,,,5_completely_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,not_enough_fuel,4_somewhat_yes,5_not_at_all,
Sindhupalchowk,Sangachok,1,15-24,female,Brahmin,,other,Student,yes__some_diff,2_not_very_much,long_term_shelter_(housing),education,clean_water,1_not_at_all,reconstruction_process_taking_too_long,Do_not_trust_government,5_completely_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,5_not_at_all,
Sindhupalchowk,Sanosiruwari,1,25-39,female,Newar,,farmer_laborer,,yes__some_diff,4_somewhat_yes,,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,5_not_at_all,
Sindhupalchowk,Sanosiruwari,1,25-39,female,Newar,,farmer_laborer,,yes_a_lot_of,1_not_at_all,long_term_shelter_(housing),healthcare,seeds_and_fertilizers,4_somewhat_yes,,,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,5_not_at_all,
Sindhupalchowk,Sanosiruwari,1,25-39,female,Newar,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),seeds_and_fertilizers,financial_support,5_completely_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,5_not_at_all,
Sindhupalchowk,Irkhu,5,40-54,female,Tamang,,other,House wife,yes_a_lot_of,1_not_at_all,long_term_shelter_(housing),seeds_and_fertilizers,financial_support,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,based_on_distance_from_main_road,first_come_first_served,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,4_somewhat_yes,strangers
Sindhupalchowk,Irkhu,5,40-54,female,Tamang,,other,House wife,yes__some_diff,5_completely_yes,,,,4_somewhat_yes,,,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,5_not_at_all,
Sindhupalchowk,Irkhu,5,15-24,female,Tamang,,other,Student,no_difficulty,5_completely_yes,,,,1_not_at_all,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,5_completely_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,5_not_at_all,
Sindhupalchowk,Pipaldada,2,40-54,female,Chhetri,,other,House wife,yes_a_lot_of,1_not_at_all,long_term_shelter_(housing),seeds_and_fertilizers,financial_support,5_completely_yes,,,5_completely_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,5_not_at_all,
Sindhupalchowk,Pipaldada,2,25-39,female,Chhetri,,ngo_worker_bus,,no_difficulty,5_completely_yes,,,,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,5_not_at_all,
Sindhupalchowk,Pipaldada,2,25-39,female,Chhetri,,government_ser,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),healthcare,seeds_and_fertilizers,1_not_at_all,was_promised_relief_but_never_received,government_plans_unclear,5_completely_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,4_not_very_much,
Sindhupalchowk,Pipaldada,3,25-39,female,Chhetri,,other,House wife,yes_a_lot_of,1_not_at_all,long_term_shelter_(housing),seeds_and_fertilizers,healthcare,5_completely_yes,,,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,4_not_very_much,
Sindhupalchowk,Makha,4,25-39,female,Brahmin,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),livelihoods,financial_support,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,5_not_at_all,
Sindhupalchowk,Makha,4,15-24,female,Brahmin,,other,Student,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,toilets_sanitation,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,don_t_know,
Sindhupalchowk,Makha,4,25-39,female,Brahmin,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),healthcare,livelihoods,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,4_somewhat_yes,,,5_completely_yes,,,4_somewhat_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,4_somewhat_yes,5_not_at_all,
Sindhupalchowk,Pangretar,2,25-39,female,Chhetri,,other,House wife,no_difficulty,1_not_at_all,long_term_shelter_(housing),healthcare,financial_support,2_not_very_much,reconstruction_process_taking_too_long,was_promised_relief_but_never_received,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,not_enough_blankets,5_completely_yes,5_not_at_all,
Sindhupalchowk,Pangretar,2,55+,female,Brahmin,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),livelihoods,healthcare,3_neutral,reconstruction_process_taking_too_long,government_does_not_listen_to_my_concern,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,5_not_at_all,
Sindhupalchowk,Pangretar,2,25-39,female,Chhetri,,farmer_laborer,,no_difficulty,3_neutral,long_term_shelter_(housing),livelihoods,toilets_sanitation,2_not_very_much,reconstruction_process_taking_too_long,government_does_not_listen_to_my_concern,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,5_not_at_all,
Sindhupalchowk,Pangretar,5,25-39,female,Brahmin,,farmer_laborer,,no_difficulty,2_not_very_much,livelihoods,long_term_shelter__housing,healthcare,1_not_at_all,government_doesn_t_know_what_its_doing,reconstruction_process_taking_too_long,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,4_somewhat_yes,,,2_not_very_much,only_if_damage_is_severe,based_on_caste_systems,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,4_somewhat_yes,community_members
Sindhupalchowk,Pangretar,5,25-39,female,Brahmin,,government_ser,,no_difficulty,2_not_very_much,long_term_shelter_(housing),financial_support,clean_water,3_neutral,government_does_not_listern_to_my_concerns,reconstruction_process_taking_too_long,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,5_not_at_all,
Sindhupalchowk,Pangretar,5,25-39,female,Tamang,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),healthcare,livelihoods,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,3_neutral,news_about_government_decisions,how_to_get_shelter_materials,5_completely_yes,,,5_completely_yes,,,2_not_very_much,not_enough_blankets,5_completely_yes,5_not_at_all,
Sindhupalchowk,Chautara,6,25-39,male,Newar,,government_ser,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),financial_support,toilets_sanitation,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Chautara,6,25-39,male,Janajati,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),livelihoods,financial_support,2_not_very_much,do_not_trust_government,reconstruction_process_taking_too_long,4_somewhat_yes,,,2_not_very_much,do_not_trust_NGOs,ngo_plans_unclear,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Phulpindada,4,40-54,male,Chhetri,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),livelihoods,toilets_sanitation,1_not_at_all,government_does_not_listern_to_my_concerns,reconstruction_process_taking_too_long,5_completely_yes,,,4_somewhat_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,4,40-54,male,Chhetri,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,clean_water,1_not_at_all,do_not_trust_government,reconstruction_process_taking_too_long,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,4,40-54,male,Chhetri,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),livelihoods,financial_support,2_not_very_much,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,2,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,clean_water,1_not_at_all,reconstruction_process_taking_too_long,government_plans_unclear,5_completely_yes,,,4_somewhat_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,2,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,toilets_sanitation,1_not_at_all,was_promised_relief_but_never_received,government_plans_unclear,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,2,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,financial_support,1_not_at_all,government_does_not_listern_to_my_concerns,Do_not_trust_government,4_somewhat_yes,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,2,55+,male,Tamang,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),livelihoods,healthcare,1_not_at_all,was_promised_relief_but_never_received,government_does_not_listen_to_my_concern,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,6,40-54,male,Chhetri,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),livelihoods,toilets_sanitation,1_not_at_all,government_does_not_listern_to_my_concerns,Do_not_trust_government,4_somewhat_yes,,,5_completely_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,6,55+,male,Chhetri,,farmer_laborer,,no_difficulty,1_not_at_all,short_term_shelter_(tent/shelterbox),livelihoods,healthcare,2_not_very_much,government_does_not_listern_to_my_concerns,Do_not_trust_government,4_somewhat_yes,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,6,40-54,male,Chhetri,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,toilets_sanitation,1_not_at_all,government_does_not_listern_to_my_concerns,was_promised_relief_but_never_received,5_completely_yes,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,6,25-39,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),livelihoods,clean_water,1_not_at_all,Government_plans_unclear,was_promised_relief_but_never_received,4_somewhat_yes,,,4_somewhat_yes,,,5_completely_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Phulpindada,7,25-39,male,Newar,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),seeds_and_fertilizers,livelihoods,1_not_at_all,was_promised_relief_but_never_received,Do_not_trust_government,4_somewhat_yes,,,2_not_very_much,donêt_know_where_distribution_sites_are,reconstruction_process_taking_too_long,3_neutral,other,other,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Sindhupalchowk,Phulpindada,7,25-39,male,Newar,,ngo_worker_bus,,no_difficulty,1_not_at_all,long_term_shelter_(housing),seeds_and_fertilizers,livelihoods,1_not_at_all,government_does_not_listern_to_my_concerns,was_promised_relief_but_never_received,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,2_not_very_much,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Sindhupalchowk,Chautara,7,40-54,male,Janajati,,farmer_laborer,,yes__some_diff,2_not_very_much,financial_support,long_term_shelter__housing,livelihoods,1_not_at_all,do_not_trust_government,government_plans_unclear,4_somewhat_yes,,,1_not_at_all,ngo_plans_unclear,ngo_do_not_listen_to_my_concerns,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Phulpindada,7,25-39,male,Newar,,ngo_worker_bus,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,livelihoods,1_not_at_all,Government_plans_unclear,Do_not_trust_government,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Chautara,7,25-39,male,Janajati,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),financial_support,food,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Chautara,7,40-54,male,Janajati,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),financial_support,livelihoods,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Chautara,6,25-39,male,Janajati,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),financial_support,livelihoods,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Chautara,6,25-39,male,Janajati,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),financial_support,livelihoods,2_not_very_much,reconstruction_process_taking_too_long,government_plans_unclear,4_somewhat_yes,,,2_not_very_much,ngo_plans_unclear,do_not_trust_NGOs,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Sanosiruwari,2,40-54,male,Newar,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),financial_support,food,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Sanosiruwari,2,40-54,male,Brahmin,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),financial_support,livelihoods,2_not_very_much,reconstruction_process_taking_too_long,was_promised_relief_but_never_received,2_not_very_much,news_about_government_decisions,news_about_government_decision,2_not_very_much,do_not_trust_NGOs,ngo_plans_unclear,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Sanosiruwari,2,25-39,male,Newar,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),financial_support,livelihoods,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_keep_snow_out,4_somewhat_yes,,
Sindhupalchowk,Sanosiruwari,3,40-54,male,Chhetri,,other,Not mentioned,yes__some_diff,1_not_at_all,long_term_shelter_(housing),financial_support,livelihoods,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_keep_snow_out,4_somewhat_yes,,
Sindhupalchowk,Sanosiruwari,3,25-39,male,Brahmin,,farmer_laborer,,yes__some_diff,1_not_at_all,long_term_shelter_(housing),livelihoods,financial_support,5_completely_yes,,,refused,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Sindhupalchowk,Sanosiruwari,3,25-39,male,Chhetri,,other,Not Mentioned,yes__some_diff,1_not_at_all,long_term_shelter_(housing),financial_support,livelihoods,2_not_very_much,do_not_trust_government,reconstruction_process_taking_too_long,4_somewhat_yes,,,2_not_very_much,do_not_trust_NGOs,ngo_plans_unclear,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
